Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),AQI_PM2.5,AQI_PM10
5/16/2017,111.1614286,349.345,17.65714286,42.50142857,51.63,22.78333333,30.33,1.083333333,54.02,4.0825,22.56,3.52,3.054,5.166,36.1725,26.532,1.38,228.8683333,0,0,170.0516667,787.488,0.2025,185.5636667,349.85155
5/17/2017,81.44833333,240.4925,19.87833333,45.17,45.13666667,15.73,23.514,1.136666667,45.1,3.1425,20.145,3.51,3.054,5.166,32.5025,35.2425,1.2,196.678,0,0,141.8933333,788.566,0.1725,136.0322778,241.087575
5/18/2017,97.66142857,243.355,15.51571429,51.03142857,52.02333333,18.0425,28.08,1.5575,50.66,3.802,19.42,3.5,1.64,0.44,34.355,34.89,1.09,181.805,0,0,185.1583333,822.28,0.146,163.5136667,243.92145
5/19/2017,111.56,278.3175,30.75833333,59.43333333,80.946,26.766,24.078,1.17,45.9775,3.1375,20.2825,3.51,3.054,5.166,33.79,36.5575,1.222,197.594,0,0,182.382,788.414,0.0825,186.2146667,278.534325
5/20/2017,128.1033333,331.7625,53.22833333,63.23166667,118.008,22.55,21.22,1.55,56.4225,3.3625,20.1025,3.48,3.054,5.166,33.51,30.465,1.024,204.27,0,0,146.92,781.858,-0.0125,207.171,332.444875
5/21/2017,135.12,480.5625,47.835,47.795,92.832,19.3275,24.184,1.5125,52.7325,3.92,22.74,3.51,3.054,5.166,31.21,43.725,1.22,176.752,0,0,167.964,788.042,-0.0075,212.5144615,480.756875
5/22/2017,109.98,409.2125,72.51285714,69.98571429,125.795,38.855,21.958,1.9525,18.05666667,5.155,25.6725,3.48,3.054,5.166,26.305,61.534,0.786666667,220.5333333,0,0,68.955,789.936,-0.03,183.634,410.120375
5/23/2017,101.1485714,233.0066667,85.98428571,71.97142857,154.0166667,45.29166667,21.332,2.0775,33.76,5.015,25.2775,3.51,3.054,5.166,31.2625,43.632,0.733333333,208.3816667,0,0,179.6866667,790.216,-0.0225,169.2093333,233.6766
5/24/2017,96.62625,215.54,23.3425,63.13,59.50857143,33.474,19.238,1.0125,44.97333333,5.8175,22.88,3.28,6.02,7.05,34.03,38.555,0.93,132.5857143,0,0,219.5128571,841.266,0.014,161.822875,216.3846
5/25/2017,114.2077778,281.7075,32.01,76.975,83.86,43.28166667,24.57285714,1.862,60.21666667,4.106666667,20.2,2.82,6.02,6.97,36.3125,32.12714286,0.76625,181.53625,0,0,180.005,824.1333333,0.038,190.5393704,281.890425
5/26/2017,101.901,293.21,21.38636364,74.93454545,76.51111111,38.90333333,24.24,1.113333333,54.99,3.921428571,19.37142857,0.78,5.98,7.01,37.278,30.57375,1.255555556,145.1044444,0,0,181.1411111,810.8585714,0.035,170.4383,293.2779
5/27/2017,68.84,278.618,12.56909091,44.36545455,42.47444444,33.93833333,17.82714286,1.04,53.61333333,3.068333333,18.28333333,1.08,5.99,7,33.698,41.0275,2.088888889,119.8844444,0,0,209.2311111,810.5242857,0.065,115.4386667,278.83182
5/28/2017,53.576,127.566,11.74909091,40.39454545,39.31666667,33.3,16.48714286,0.868333333,39.21833333,2.76,17.24666667,1,6,6.99,30.65,55.30625,2.337777778,117.1322222,0,0,212.8844444,811.1071429,0.013333333,89.50746667,128.01468
5/29/2017,62.33,134.594,15.85363636,44.78818182,49.13444444,34.84333333,15.98142857,1.128333333,29.29666667,3.123333333,17.21,1,6.01,6.97,27.834,65.195,1.504444444,118.3233333,0,0,171.7377778,811.6157143,2.89E-18,104.8056667,134.90212
5/30/2017,72.083,144.1675,18.44636364,53.57181818,56.53777778,39.895,18.24375,1.235,48.24428571,3.53,19.872,1,4.91,5.49,31.902,51.69875,1.054444444,128.44,0,0,195.8655556,806.8871429,0.026666667,120.7355667,144.28415
5/31/2017,65.285,130.465,26.43363636,53.73,67.77222222,41.045,16.4125,1.643333333,23.39571429,5.03,21.336,1,4.53,2.19,28.028,67.635,1.48,130.5955556,0,0,128.1888889,811.0928571,0.001666667,109.6321667,130.8557
6/1/2017,78.56111111,230.928,33.719,67.784,96.03125,43.775,16.07571429,1.686666667,39.16,4.942,26.224,1,17.35,13.89,32.044,50.49375,0.795,208.91875,0,0,208.765,823.6083333,0.025,131.3164815,231.61872
6/2/2017,98.38444444,331.496,42.996,77.508,122.5975,45.375,17.53571429,1.733333333,40.83666667,5.606,31.068,1.01,24.39,18.07,34.508,38.24375,0.73875,222.5275,0,0,211.40375,822.9816667,0.033333333,164.6945926,332.18104
6/3/2017,87.10888889,332.602,57.992,77.274,135.88125,45.47333333,16.82142857,1.593333333,42.64,4.458,31.084,1,23.24,23,37.568,27.59375,0.92875,229.8475,0,0,170.38,821.3766667,0.088333333,145.2778519,333.27598
6/4/2017,91.58888889,397.368,42.63,57.62555556,108.8357143,37.03,15.19571429,1.103333333,30.70833333,3.302,21.416,1,17.31,12.81,34.216,18.3225,1.06625,209.6475,0,0,188.745,787.664,0.078333333,153.5951852,397.39432
6/5/2017,61.77333333,268.15,29.611,40.342,70.22875,33.545,11.10285714,0.915,23.53333333,2.356,18.126,1,2,2.15,37.54,23.19375,1.39875,222.62875,0,0,205.615,838.43,0.081666667,103.8964444,268.4685
6/6/2017,59.73857143,264.97,23.12666667,36.87111111,57.96428571,35.348,11.57142857,0.96,20.10833333,2.3,15.396,1,1.66,1.32,37.71,32.5,1.63375,202.41125,0,0,227.47,822.5516667,0.025,99.573,265.3203
6/7/2017,84.21375,176.6,16.04111111,44.23666667,54.02857143,38.682,16.8,0.903333333,25.52166667,2.153333333,14.20166667,1.2,0.51,1.31,30.146,51.4675,2.06625,107.08625,0,0,171.795,823.7316667,-0.073333333,140.549125,177.068
6/8/2017,38.21571429,94.61,16.9325,37.955,43.96833333,27.89333333,14.87,0.694,20.158,2.788333333,16.77333333,1.2,0.71,1.54,29.18,59.83142857,1.061428571,148.8257143,0,0,159.0214286,839.896,-0.04,64.419,94.7178
6/9/2017,80.30571429,194.2566667,26.32875,43.97125,52.87333333,29.735,18.89,1.395,46.85,3.662,21.368,1.2,3.3,2.63,31.1,55.1,0.731666667,143.4166667,0,0,182.705,855.8375,-0.028,134.166,194.3715333
6/10/2017,57.50166667,172.915,23.85571429,43.34857143,55.998,33.39,17.854,0.975,48.7,3.32,21.866,1.2,4.89,3.25,33.65,43.91,0.818333333,174.1016667,0,0,217.5166667,863.6375,0.02,95.91938889,173.4567
6/11/2017,42.28333333,103.655,15.93428571,33.85571429,38.748,28.13333333,14.536,0.82,42.67,2.962,19.626,1.2,4.62,3.03,31.62333333,41.93666667,0.903333333,193.7616667,0,0,242.7866667,863.7125,0.02,71.06277778,104.5819
6/12/2017,56.74142857,131.0066667,22.23375,42.19875,54.56333333,29.515,13.916,1.1325,34.0375,3.71,21.706,1.2,4.52,5.14,33.80666667,36.91833333,0.783333333,241.465,0,0,245.4383333,862.76,0.028,94.67766667,131.3865333
6/13/2017,56.23,184.2666667,36.97,40.93875,67.04166667,29.155,12.12,1.2325,31.3525,3.54,22.074,1.2,4,6.98,35.18333333,31.29666667,0.981666667,229.19,0,0,221.6133333,862.325,0.05,93.84233333,184.5813333
6/14/2017,68.00857143,237.2033333,24.74875,37.16875,49.23166667,27.1475,13.344,0.6975,40.53,3.23,22.348,8.29,4,6.98,34.73333333,29.81666667,1.163333333,231.9266667,0,0,227.11,863.2725,0.028,114.0806667,237.8313
6/15/2017,77.79,289.27,19.5525,41.96375,47.96,28.685,16.94,0.925,53.1125,4.284,27.968,9.24,4.21,5.79,35.19666667,31.76333333,0.956666667,186.82,0,0,206.67,863.4025,-0.038,130.057,289.3773
6/16/2017,64.97428571,127.2466667,19.72142857,40.6025,47.08666667,28.8675,13.852,1.13,42.21,2.808,23.775,6.43,2.45,1.71,28.35333333,63.67,1.05,156.6633333,0,0,138.255,864.8575,-0.054,109.1246667,127.7017333
6/17/2017,44.24428571,89.29333333,20.99142857,35.41375,43.175,28.8125,11.13,1.044,34.8625,4.472,28.9925,0.66,2.37,4.59,27.69666667,67.23,0.845,189.37,0,0,139.0033333,850.7125,0.166,74.26566667,89.50746667
6/18/2017,72.56285714,235.06,24.85714286,27.8775,39.88166667,28.38,9.078,1.025,27.4675,3.366,24.42,0.9,7.16,7.03,30.16333333,64.81333333,0.943333333,226.085,0,0,156.3166667,863.275,0.186,121.5193333,235.7094
6/19/2017,64.76714286,199.6133333,29.42571429,30.67625,48.80666667,29.7025,8.93,1.7175,23.265,3.226,27.7925,1.01,4.81,7.2,30.4,66.635,0.903333333,202.6966667,0,0,153.4616667,858.9025,0.136,108.7863333,199.6210667
6/20/2017,37.74857143,70.66333333,32.4,42.32125,58.23,32.71,10.194,1.22,30.2975,3.352,21.0425,0.67,4.78,7.2,26.4,79.42666667,0.805,154.5666667,0,0,140.385,865.0025,0.11,63.656,71.25006667
6/21/2017,54.52571429,100.4733333,35.58857143,34.42,57.81,31.3125,9.668,1.144,24.765,3.748,19.75,1.61,4.82,7.21,27.04666667,83.02666667,0.8,172.3116667,0,0,142.985,864.83,0.054,91.05866667,101.4638667
6/22/2017,56.02428571,106.3133333,46.39714286,28.9125,62.92,36.9275,8.484,1.24,31.8925,3.788,19.685,1.84,4.82,7.19,28.93666667,72.535,0.71,222.7,0,0,190.8633333,861.76,0.124,93.50633333,107.1870667
6/23/2017,51.19571429,120.7633333,30.59571429,35.92125,51.99666667,32.16,10.57,1.0925,38.51,3.36,19.6,1.26,4.8,7.23,30.87666667,63.57166667,0.62,248.1083333,0,0,208.2216667,860.89,0.106,85.61966667,121.3480667
6/24/2017,82.81571429,170.2233333,37.97571429,40.74625,63.73,32.6825,11.266,1.425,48.0925,3.644,20.6825,1.61,4.79,7.2,32.10333333,60.97,0.583333333,161.0166667,0,0,165.4983333,851.905,0.11,138.2656667,170.8188667
6/25/2017,89.17571429,204.04,23.09714286,37.845,46.87666667,31.055,12.9,1.06,48.3175,3.068,19.0925,1.45,4.82,7.2,33.73333333,54.18833333,0.805,115.69,0,0,210.2133333,849.805,0.08,148.6536667,204.9996
6/26/2017,70.93857143,192.3566667,17.48571429,28.37125,34.79166667,29.515,10.9,1.145,47.135,2.882,18.475,1.08,4.81,7.22,33.95333333,60.01833333,1.146666667,102.9,0,0,184.0833333,865.6575,0.08,118.8663333,192.5095333
6/27/2017,52.72857143,158.1933333,17.43428571,29.98625,36.41666667,28.3225,13.154,1.0525,28.1275,3.082,17.72,1.02,4.8,7.2,34.33,62.17666667,1.355,101.2516667,0,0,214.4466667,865.1675,0.074,88.12333333,159.0294667
6/28/2017,42.46142857,82.98,21.23428571,40.215,39.29,27.325,10.738,1.175,22.775,2.992,18.22,1.08,4.81,7.19,27.81333333,85.125,1.071666667,175.92,0,0,108.9666667,865.6225,-0.006,71.35366667,83.3204
6/29/2017,43.14714286,69.24666667,18.48142857,27.52625,36.42333333,23.13,11.244,1.025,19.12,2.566,17.1825,1.02,4.8,7.21,27.48,89.47,0.991666667,111.2816667,0,0,109.1133333,865.9975,0.022,72.47366667,69.86173333
6/30/2017,40.68428571,64.31666667,42.91857143,29.90875,61.75666667,25.675,10.596,1.545,10.8425,3.08,18.1125,1.59,4.79,7.19,26.86333333,91.868,0.728333333,141.245,0,0,80.595,864.97,0.026,68.451,65.03033333
7/1/2017,42.73428571,123.3133333,60.40714286,26.775,80.67833333,24.8425,12.482,1.805,29.8275,3.33,19.9225,1.95,4.81,7.18,28.47,84.33833333,0.605,138.42,0,0,155.48,848.45,0.03,71.79933333,123.8470667
7/2/2017,27.83,111.08,25.48857143,21.85,39.87833333,22.0375,11.33,0.995,17.06,2.368,17.1225,1.1,4.77,7.2,26.96,87.99333333,0.961666667,112.845,0,0,124.2283333,850.3625,0.04,46.38333333,111.8584
7/3/2017,47.34857143,139.8933333,28.67714286,22.86875,45.045,21.745,11.37,1.355,29.675,3.062,17.25,1.39,4.8,7.18,29.9,76.87666667,0.58,204.7083333,0,0,201.8983333,846.965,0.07,79.336,140.0954667
7/4/2017,60.11571429,147.14,23.41857143,19.67125,35.16833333,19.4825,8.23,1.06,20.9275,2.696,16.2475,1.84,4.77,7.22,32.32333333,69.82833333,1.178333333,242.8966667,0,0,259.6466667,863.215,0.086,101.189,147.1972
7/5/2017,53.215,148.995,21.82166667,18.07857143,30.38833333,21.04,9.9525,1.5025,18.6475,2.296,16.4875,1.33,4.81,7.17,30.71,64.808,1.116,243.864,0,0,206.972,820.49,0.025,88.91783333,149.0151
7/6/2017,53.28142857,131.08,20.14714286,27.55125,36.84666667,21.155,13.894,1.7975,32.9925,2.224,18.135,0.52,4.79,7.2,30.34,73.33333333,0.965,140.66,0,0,148.1583333,864.0975,0.048,89.02633333,131.4584
7/7/2017,42.18285714,101.6,20.46428571,24.5225,36.10833333,24.72,12.004,2.575,30.6,2.374,18.4175,0.4,4.82,7.21,29.25333333,79.72833333,0.788333333,150.455,0,0,205.99,865.8675,0.072,70.89866667,102.568
7/8/2017,45.29714286,131.98,21.99285714,23.545,38.115,24.99,10.684,1.9125,27.73,2.526,18.3825,0.43,4.79,7.18,31.69333333,68.485,0.651666667,227.3266667,0,0,231.8616667,859.515,0.076,75.98533333,132.3404
7/9/2017,56.45285714,153.695,30.54142857,25.5475,47.72166667,26.78,11.076,1.9,24.1625,2.772,19.93,0.72,4.92,7.28,33.42666667,58.84166667,0.845,224.19,0,0,256.2116667,859.43,0.082,94.20633333,154.6211
7/10/2017,43.39571429,134.89,14.34857143,20.535,26.04333333,23.275,9.508,0.9225,21.3,2.114,16.4375,0.92,4.79,7.2,33.18333333,56.7,1.151666667,217.3383333,0,0,229.4983333,855.7225,0.084,72.87966667,135.1922
7/11/2017,35.51428571,94.82,22.26142857,29.2125,40.38833333,22.5575,11.158,1.11,19.7675,2.342,15.8225,1.6,4.79,7.19,28.42333333,78.395,0.941666667,153.775,0,0,149.2916667,842.8625,0.062,60.00666667,94.9236
7/12/2017,27.00142857,64.465,21.93,28.25,37.80833333,23.405,11.322,0.8275,16.2025,2.2,15.7825,1.32,4.45,6.96,28.21,82.99666667,1.13,126.1816667,0,0,140.3833333,865.4375,0.018,45.00238095,65.1757
7/13/2017,25.67,69.715,33.46142857,31.72571429,46.71166667,24.0475,16.702,0.8625,22.75,2.598,17.4925,1.27,4.79,7.21,30.43333333,69.94166667,1.185,105.0133333,0,0,198.7233333,864.97,0.08,42.78333333,70.3207
7/14/2017,30.12285714,75.11,26.11714286,27.87625,38.43833333,25.14,31.086,0.9325,30.76,2.574,16.61,1.16,4.8,7.21,30.99333333,71.485,1.181666667,106.84,0,0,207.93,864.715,0.08,51.20066667,75.6078
7/15/2017,34.32333333,77.165,20.17333333,35.59285714,41.53166667,26.50666667,11.5775,0.7675,29.375,2.46,16.21,1.23,3.88,6.42,29.105,73.488,1.184,113.004,0,0,169.366,821.74,0.0425,58.06144444,77.6217
7/16/2017,38.41857143,77.985,14.43142857,31.87,34.05,26.1525,49.618,0.9775,33.19,2.19,14.29,1.02,1.96,5,31.12,77.25166667,1.031666667,109.925,0,0,178.76,864.5075,0.086,64.75033333,78.4253
7/17/2017,42.25571429,81.08,20.58714286,33.04625,43.46833333,27.4775,13.626,1.21,17.4175,2.828,17.3475,1.84,3.7,7.74,28.73666667,86.56166667,0.821666667,124.2,0,0,78.81333333,860.2125,0.058,71.01766667,81.4584
7/18/2017,38.39571429,75.58,14.22714286,38.9975,40.81166667,30.2175,17.264,0.9475,36.3775,2.718,16.9275,1.4,3.59,9.38,31.96333333,71.485,0.813333333,117.7183333,0,0,224.175,864.7025,0.056,64.713,76.0684
7/19/2017,50.48142857,105.31,28.36142857,43.15125,58.79,31.7275,11.232,1.33,43.95,3.6,19.11,2.19,6.02,10.01,32.23,69.66333333,0.586666667,154.545,0,0,199.5216667,863.995,0.05,84.453,106.2038
7/20/2017,34.09714286,65.68,18.33857143,42.41,44.75333333,24.0825,9.498,0.9275,20.68,2.988,18.47,1.43,5.99,9.99,28.67333333,83.24,0.921666667,112.85,0,0,134.7466667,858.5575,0.02,57.692,66.3664
7/21/2017,31.06285714,59.885,8.801428571,22.5875,26.75,23.455,14.018,0.81,27.8225,2.736,18.15,1.08,6,10,29.23333333,75.34666667,1.138333333,96.005,0,0,168.7183333,836.0125,0.056,52.736,60.6873
7/22/2017,32.36571429,47.575,17.13666667,28.45571429,29.65333333,22.88,11.635,0.6675,24.10333333,1.8225,14.81,0.62,6.01,9.99,29.21666667,81.6,1.331666667,105.8483333,0,0,150.4766667,863.8425,0.032,54.864,47.575
7/23/2017,34.83857143,60.39,21.39666667,38.38857143,34.055,24.2025,9.465,0.7975,21.52,1.7875,14.1825,0,5.98,9.98,27.80666667,87.525,1.058333333,102.4733333,0,0,128.8983333,857.9325,0.016,58.903,61.1822
7/24/2017,26.14142857,58.875,12.845,23.0675,25.42333333,24.3375,8.892,0.91,21.015,2.366,16.5025,0.39,5.99,9.99,28.42666667,83.88666667,1.01,111.4116667,0,0,151.985,859.73,-0.014,43.56904762,59.6975
7/25/2017,33.47142857,62.75,12.785,23.86125,27.10666667,24.085,10.882,0.9275,18.8275,2.652,19.635,1.29,5.99,9.98,27.49666667,86.58333333,0.951666667,105.1866667,0,0,129.2966667,850.3925,0.004,56.67,63.495
7/26/2017,29.84714286,90.295,12.09,23.825,26.10166667,22.41,11.174,0.5375,22.6525,2.71,18.385,0.8,5.98,10,28.87,77.92166667,0.676666667,114.7833333,0,0,153.66,851.4275,0.09,49.7452381,90.4891
7/27/2017,58.55285714,87.31,14.26571429,27.075,30.47333333,22.62,11.408,0.49,19.74,3.194,21.2975,0,5.98,10.02,30.78666667,73.01666667,0.856666667,115.8033333,0,0,161.8416667,867.515,0.082,97.63633333,87.5638
